tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,sentiment
5.70E+17,neutral,0.6735,,0,American,,amandajames0610,,0, @ AmericanAir  -  trying to track down backs for two of my attendees  # help,,2/23/2015 6:36,"Atlanta, GA",Eastern Time (US & Canada),1
5.68E+17,neutral,0.682,,0,US Airways,,vibhors,,0, @ USAirways  @ AmericanAir when is US Air switching to AA iOS app ?  AA app is much better . ,,2/19/2015 11:38,"Cary, NC",Eastern Time (US & Canada),1
5.69E+17,positive,1,,,US Airways,,iamchristine_d,,0, @ USAirways Kudos to Robin at  @ PHXSkyHarbor Lost / Found for reuniting me with my iPad .  She was delightful to work with ! ,,2/20/2015 19:43,"Ptown, VA",Eastern Time (US & Canada),1
5.70E+17,neutral,1,,,American,,laurmar737,,0, @ AmericanAir I am sure all these birds will be in warmer weather soon . ,,2/24/2015 8:26,"San Diego, CA",,1
5.68E+17,negative,1,Late Flight,0.6949,United,,theo,,0," @ united of the airplane otherwise they would call the Police, because the flight had to take off before 12h30am",,2/19/2015 9:46,Sﾃ｣o Paulo / Brasil,Brasilia,0
5.68E+17,negative,1,Damaged Luggage,1,United,,christruncer,,0," @ united I can・E・Et go back to the airport, I・E・Em working, and won・E・Et have time .   Are you telling me there is seriously no other way ? ",,2/17/2015 17:52,Washington DC,Eastern Time (US & Canada),0
5.68E+17,neutral,0.6464,,0,United,,MelodyKho,,0," @ united No, I do not .  I was only given a Flight Booking Problems reference number . ",,2/17/2015 13:15,"NYC, Toronto ",Quito,1
5.70E+17,positive,0.6851,,0,American,,isainsbury,,0, @ AmericanAir I would like to thank the customer service team for their response to my Cancelled Flightled flight but just offering to  ( cont ) ,,2/22/2015 14:40,"Great Abington, Cambridge, GB",London,1
5.70E+17,neutral,0.6765,,0,Virgin America,,yazdanagh,,0, @ VirginAmerica why is flight 345 redirected ? ,,2/23/2015 9:26,,,1
5.70E+17,neutral,0.6489,,,Southwest,,Rhodabean10,,0," @ SouthwestAir I am in, let us do this ! ",,2/22/2015 21:39,"Atlanta, GA",,1
5.70E+17,positive,1,,,Virgin America,,JKF1897,,0, @ VirginAmerica completely awesome experience last month BOS - LAS nonstop .  Thanks for such an awesome flight and depart time .   # VAbeatsJblue,,2/22/2015 16:18,,,1
5.68E+17,positive,1,,,US Airways,,schenkeytown,,0, @ USAirways  -  done  :  ) ,,2/18/2015 20:03,,Arizona,1
5.70E+17,negative,1,Lost Luggage,1,US Airways,,Little_BeerGirl,,0, @ USAirways how about now getting us the rest of our bags please ?  We only received 2 of 5 .  Can you help with that ? ,,2/23/2015 12:08,"ﾃ・ET: 42.076557,-76.770488",Eastern Time (US & Canada),0
5.70E+17,negative,1,Cancelled Flight,0.7201,United,,fortytoo,,0," @ united for an early flt, I think a call is appropriate .  Yes, reviewed and nada avail until next day .  Expect full refund",,2/23/2015 20:35,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),0
5.70E+17,negative,1,Lost Luggage,1,American,,schwartz2max,,0," @ AmericanAir Oh,i already have turned  itover to them, but apparently losing someones bag on their honeymoon does not require accountability",,2/23/2015 9:54,"Brooklyn, NY",Eastern Time (US & Canada),0
5.70E+17,positive,1,,,American,,scottfmurphy,,0, @ AmericanAir SFO .  Natt  ( the agent who helped me )  really did an awesome job . ,,2/23/2015 11:18,"New York, NY",Central Time (US & Canada),1
5.68E+17,negative,1,Customer Service Issue,1,Southwest,,braadwise,,0, @ SouthwestAir you are 4 / 4 on blowing it with your customer service .  Shotwest Airlines . ,,2/17/2015 18:40,"Rogue, USA",Pacific Time (US & Canada),0
5.70E+17,positive,1,,,United,,2cJustice4all,,0, @ united  @ JMS2802  :  outsource it all United Airlines .  .  . your customers  are just loving you for it .  Outsource .  Outsource .  Outsource . ,,2/23/2015 10:18,Chicago Illinois Crime.Inc,Central Time (US & Canada),1
5.69E+17,negative,1,Bad Flight,0.6721,United,,IssenSvensson,,0, @ united I am trying your WiFi on UA1616 .  But sorry it really slow .  Even  # Spotify lagging and that is not a hard stream . ,,2/21/2015 19:08,Sweden,,0
5.70E+17,neutral,0.3384,,0,American,,superyan,,0, @ americanair One question .  .  my wife did not get the bonus .  Should I call about it today ? ,,2/24/2015 4:45,,,1
5.70E+17,negative,1,Can't Tell,0.361,US Airways,,Bachelorsaurus,,0, @ USAirways oh yay !  Now gate agents decide not to deal with upgrade list and just bump up whoever is closest . ,,2/23/2015 11:04,"Arlington, VA",Quito,0
5.68E+17,negative,0.3654,Flight Booking Problems,0.3654,United,,MetinErtas06,,0," @ united yep, after long waiting on the phone we managed to rebook it .  Hope it will be a pleasent one .  Thanks for ur help . ",,2/18/2015 11:28,,,0
5.70E+17,negative,1,Cancelled Flight,0.6503,United,,Eivind_G,,0, @ united Then you delete my return ticket to Europe and blame me for the now show ?  This airline is a joke .  3 times this happened now . 3 times ! ,"[29.98704632, -95.3378275]",2/22/2015 10:42,"Stavanger, Norway",,0
5.69E+17,negative,1,Late Flight,0.6533,United,,BpfallonNYC,,0, @ united nice to know that 3 hours of my time is worth  $ 7 . 99 .  Free DirectTV for everyone !  Ever hear of preventative maintenance ? ,,2/20/2015 9:35,,,0
5.69E+17,negative,1,Flight Attendant Complaints,0.6752,United,,tompenning,,0," @ united never fails, flying FC order ravioli get chicken .  Tell the FA she says you should of told me, other people wanted chicken .  . idiot . ",,2/20/2015 18:03,,,0
5.70E+17,negative,0.6915,Can't Tell,0.3617,US Airways,,mcgarr_ok,,0, @ USAirways Everyone is sorry .   do not have what I need for meeting tomorrow .   140 charac .  is not nearly enough to highlight your shortcomings,,2/23/2015 20:29,,,0
5.68E+17,negative,0.6579,Customer Service Issue,0.3344,United,,mtezna,,0, @ united You know what the United Club needs ?  Power .  MOAR power .  Insufficient outlets for the  # RoadWarrior  ( ORD ) ,,2/17/2015 8:36,Virginia,Eastern Time (US & Canada),0
5.69E+17,positive,1,,,United,,owenmcstravick,,0," @ united thanks, that would be awesome . ",,2/19/2015 21:39,UK,London,1
5.70E+17,negative,1,Flight Attendant Complaints,1,US Airways,,ElmiraBudMan,,0, @ USAirways hire smarter IT people if your systems keep crashing instead of some of the mooks you man some of these airports with .   # goDelta,,2/22/2015 16:44,Does it really matter,,0
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,steve_muns,,0, @ USAirways 2102 DCA - BOS .  Cancelled Flightled after making us wait over an hour .  If I fly USAir every week can you upgrade my status proactively ? ,,2/23/2015 8:16,"Washington, DC",Eastern Time (US & Canada),0
5.69E+17,neutral,0.6565,,,United,,victor_haydin,,0," @ united some compensation  ( e . g .  upgrade to higher class for my rescheduled flight to MUC today )  will be appreciated, though  ;  ) ",,2/22/2015 3:41,,Kyiv,1
5.70E+17,negative,0.6984,Customer Service Issue,0.6984,American,,GabrielleRubyM,,0, @ AmericanAir HELP U said ud chnge our retrn flght since we missed our connection Sat  &  now ur not pickng up the phone . Only hve 18 hrs left ! ,,2/23/2015 14:13,"Washington, D.C",,0
5.70E+17,positive,1,,,United,,JennyLeeinDC,,0, @ united Denver baggage handlers you totally impressed us today .  Our lungs barely made the run to connect but our bags had no problem !   # DEN,,2/22/2015 15:58,DC,Eastern Time (US & Canada),1
5.70E+17,negative,1,Can't Tell,0.6732,United,,_mhertz,,1, @ united you are the reason this whole travel experience has been a nightmare,,2/23/2015 10:04,,Pacific Time (US & Canada),0
5.70E+17,negative,1,Cancelled Flight,1,American,,thepin618,,0, @ AmericanAir Cancelled Flights flights arbitrarily on same itinerary .   Weekend ruined for no good reason !  No crew  =  missed Monday am mtg . ,,2/22/2015 12:19,,,0
5.69E+17,neutral,1,,,United,,SisterTristan,,0, @ united I got it now .  Wouldn ' t let me log on with my email .  Thx .  Here is hoping for dtw - ase without issue today,,2/21/2015 8:49,Ohio,Eastern Time (US & Canada),1
5.70E+17,negative,1,Lost Luggage,1,American,,paintbranch1398,,0, @ AmericanAir this delayed bag was for my friend Lisa Pafe .  She got her bag after 3 days in Costa Rica .  Issue no updates on your system . ,,2/24/2015 9:32,,,0
5.70E+17,neutral,0.6738,,0,United,,fairplay500,,0, @ united This is NOT a local UNITED number for Malaysia   0011 800 - 55558000 .  What is your local United Airlines here in Kuala Lumpur  (  KUL  )  ? ,"[0.0, 0.0]",2/23/2015 22:24,Huntsville AL USA,Central Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,0.6667,US Airways,,thestustein,,0," @ USAirways your service at PHL is abysmal .  An hour on the runway waiting for a gate, no information anywhere, missed my connection abysmal ! ","[39.8749366, -75.2407972]",2/22/2015 17:33,New York,Eastern Time (US & Canada),0
5.70E+17,negative,1,Late Flight,0.6437,United,,samgrobart,,0," @ united Waiting for 3494 EWR - ORD, delayed 47 mins .  Might miss 5491 ORD - YWG at 6pm CT .  Any room on 5644 ORD - YWG in case I miss connex ? ",,2/22/2015 12:09,New York NY,Central Time (US & Canada),0
5.69E+17,negative,1,Late Flight,1,Delta,,karaackerman,,0, @ JetBlue can you let me know status of flight  # 454 PBI - JFK delayed 2 . 5hours now on board problem with hatch .  . ,,2/21/2015 19:51,New York City,Quito,0
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,feizchristian,,0, @ USAirways thanks for three Cancelled Flightled flight and making us go from raleigh to charlote to lexington to philly .  istead of raleigh to philly,,2/22/2015 17:15,,,0
5.70E+17,positive,1,,,US Airways,,DCEssig,,0, @ USAirways thank you very much . ,,2/24/2015 9:31,,Eastern Time (US & Canada),1
5.69E+17,neutral,1,,,Delta,,kbosspotter,,0, @ JetBlue do you think snow in boston on 2 / 24 will effect my flight ? ,,2/20/2015 17:26,Logan International Airport,Atlantic Time (Canada),1
5.70E+17,negative,1,Flight Booking Problems,0.3636,American,,mattlurrie,,0, .  @ AmericanAir ReFlight Booking Problems for the following day is unacceptable .  DMing you that and our phone number . ,,2/22/2015 15:49,New York City,Eastern Time (US & Canada),0
5.69E+17,negative,1,Customer Service Issue,1,United,,dlm_3,,0, @ united that link is not helpful as it does not put me In touch with management,,2/20/2015 8:29,Global,Eastern Time (US & Canada),0
5.68E+17,negative,1,Customer Service Issue,1,Southwest,,dallendoug,,0," @ SouthwestAir also, they said they could not even book the flight .  They were having to put me on hold  &  have someone else do it ?  ?  ? ",,2/17/2015 10:29,Washington DC,,0
5.68E+17,negative,1,Late Flight,1,US Airways,,RyanMWatts,,0, @ USAirways delayed 2 days for weather and on top I got yelled at for being Late Flight when I was not notified of the time change  # WellDone,,2/18/2015 17:02,Washington DC,Central Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,0.658,American,,roblasvegas,,0, @ AmericanAir Cannot help now as all seats have been taken .   There has to be a way to handle high volume of call days . ,,2/23/2015 13:51,Las Vegas,Pacific Time (US & Canada),0
5.69E+17,negative,1,Late Flight,0.6995,US Airways,,KittyD27,,0," @ USAirways TRBL experience !  2 hrs on the Tarmac for an inch of snow IN PHL ""No hanger open""  &  ""a pile of snow"" ?    # terriblecommunication",,2/21/2015 20:06,"Albany, NY",,0
5.70E+17,positive,0.6783,,0,United,,McLeodKyle,,0, @ united I was sincerely thanking the pilot of flight 4461 of braving the snow and getting me home amongst many other Cancelled Flightlations . ,,2/22/2015 19:32,"Houston, TX",Eastern Time (US & Canada),1
5.69E+17,neutral,1,,,United,,aptnelson,,0, @ united flights taking off from IAD this afternoon ? ,,2/21/2015 11:25,"Ashburn, VA",Eastern Time (US & Canada),1
5.70E+17,negative,0.6741,Lost Luggage,0.338,American,,andrearochford,,0," @ AmericanAir checked in at Des Moines, lay over in ORD, final destination Austin, Texas .   Baggage was only checked to ORD . ","[30.32398902, -97.71081198]",2/23/2015 23:14,USA,,0
5.70E+17,negative,1,Cancelled Flight,1,United,,bcarlsrud,,0, @ united how does it get Cancelled Flightled 10 hours before take off ? ,,2/24/2015 4:46,,Central Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,0.6864,American,,faisal_tayebjee,,0, @ AmericanAir You moved us onto 6 . 55pm but there is availability on 1 . 50 and 3 . 30 .    No answer on your phone .  Have young children .   HELP ! ,,2/23/2015 6:51,,Dublin,0
5.69E+17,negative,1,Customer Service Issue,0.6808,US Airways,,mnorouzi,,0," @ USAirways  -  what a disaster !  Flight 3739, missed passenger count by 5 since it was done manually !  !   Really ?  ?  ? ","[39.05365524, -84.65487604]",2/22/2015 3:59,,,0
5.69E+17,negative,1,Lost Luggage,1,Delta,,HAbbott4,,0, @ JetBlue Landed at MCO before 9am and still do not have my bag .  You were supposed to give it to Disney ' s Magical Express this AM . I am livid ! ,,2/19/2015 12:07,NY,Eastern Time (US & Canada),0
5.68E+17,negative,1,Cancelled Flight,0.6923,US Airways,,_MeAndMariah,,0," @ USAirways No reFlight Booking Problems necessary .  I cannot afford to deal this kind of unprofessionalism again .  I would, however, like some type of credit . ",,2/18/2015 6:32,where you want to be.,Eastern Time (US & Canada),0
5.70E+17,negative,1,Late Flight,0.6634,United,,_Charette_,,0, @ united unacceptable .  403 was 90 min Late Flight for a  ' missing screw '  our flight to Tucson left before we even landed,,2/22/2015 11:56,SE AZ By Way of HV,Mountain Time (US & Canada),0
5.69E+17,neutral,0.6773,,0,Virgin America,,AcronymBex,,0, @ VirginAmerica I think i left something on the plane yesterday .  who do i call .  .  . ah ! ,,2/20/2015 12:17,"NY, NY",Eastern Time (US & Canada),1
5.69E+17,negative,1,Can't Tell,0.6727,United,,jbeddigs,,0, @ united no chance in hell .  I would rather walk .  Worst airline ever . ,,2/20/2015 5:47,"Chicago, IL",,0
5.68E+17,negative,1,Late Flight,1,US Airways,,PatrickCronin10,,0, @ USAirways Feeling helpless at Tanpa airport .  How can I talk to someone .  Flight delayed 4 times .  Need help .  Missed connections will be prob,,2/17/2015 13:51,"Nashua, NH",Eastern Time (US & Canada),0
5.69E+17,negative,1,Late Flight,1,United,,mesapuyo,,0, @ united we have been seating for 5hrs inside flight UA936 at  # IAD delayed .  We have only been offered water  &  cookies in business class .   # failed,"[38.95801195, -77.44365722]",2/21/2015 19:31,Washington-Vancouver-Medellﾃｭn,,0
5.68E+17,negative,1,Late Flight,1,United,,SleazyC_,,1, @ united flight UA5631 from SFO to Burbank has been delayed twice now .  Still no plane in sight .  Get it together . ,"[37.61821986, -122.38745399]",2/19/2015 11:22,"Bushwick, Bkln",Pacific Time (US & Canada),0
5.69E+17,positive,0.7028,,,United,,DaRenton,,0, @ united thank you for the help !  ! ,,2/21/2015 9:37,Colorado,Mountain Time (US & Canada),1
5.70E+17,negative,1,Bad Flight,0.6767,Southwest,,FactualRevolt,,0, @ SouthwestAir this is not a fair set up .  I payed for a full seat .  I should get access to a full seat .  ,,2/23/2015 11:31,,Arizona,0
5.70E+17,negative,1,Flight Attendant Complaints,0.3408,American,,TNLtraining,,0," @ AmericanAir Thanks but do not understand why they could not have used the tug at the next gate over, ground crew took a break ?   # unacceptable",,2/23/2015 10:04,"Aspen, Colorado",Mountain Time (US & Canada),0
5.68E+17,negative,1,Can't Tell,1,Delta,,mcontrerasnyc,,0, @ JetBlue PR - friendly tweets do not help drive accountability .  Hope Mr .  Hayes takes note . ,,2/18/2015 14:22,,,0
5.70E+17,negative,1,Flight Booking Problems,0.3505,Delta,,Amanda_Healy,,0," @ JetBlue I tried !  Had me running from curb - side to self - check  &  wasting even more time .  Ended up Flight Booking Problems United for  $  $  $ , am so upset","[0.0, 0.0]",2/23/2015 7:08,"Boston, MA",Eastern Time (US & Canada),0
5.69E+17,negative,1,Lost Luggage,0.6651,United,,gehandabare,,0, @ united lax29108m make it happen please else on a cruise with no luggage tomorrow,,2/20/2015 21:29,,Eastern Time (US & Canada),0
5.68E+17,negative,0.6527,Late Flight,0.6527,US Airways,,HirasmusBidragi,,0," @ USAirways I am delayed in TYS  # 5015, likely gonna miss my connection in CLT to CUN .  Gotta get there today .  Can you help me ? ",,2/19/2015 4:30,Scruffyville,,0
5.69E+17,neutral,1,,,Virgin America,,sbaaronson,,0, @ VirginAmerica  @ madbee95 check the website before you go to the airport ! ,,2/20/2015 9:42,Los Angeles,,1
5.70E+17,negative,1,Customer Service Issue,0.6341,American,,chagaga2013,,0, @ AmericanAir good care of their customers if anything happen to then take you  @ Delta  for getting me back to NYC  !  !  Screw you  @ AmericanAir,"[40.69017276, -73.91646118]",2/24/2015 10:08,new york city,Central Time (US & Canada),0
5.68E+17,negative,1,Late Flight,1,US Airways,,EmmaTyrer,,0," @ USAirways Stuck in Philadelphia airport for 32 hours due to ""maintenance"" .  Dreading my flight back home .  Disgusting . ",,2/19/2015 10:17,"Liverpool, UK",London,0
5.69E+17,positive,1,,,Delta,,mrsoramsey,,0, @ JetBlue here in Austin I saw the water bottles  &  snacks  @  the desk for your waiting passengers !  Im so Flight Booking Problems my next flight with you ! ,,2/19/2015 17:16,,,1
5.70E+17,negative,0.659,Lost Luggage,0.3415,American,,Princessk91,,0, @ AmericanAir I will try to have a great week once I receive it ・E・E・Eｩ・E・E・Eｭ・E・E・E・E,,2/23/2015 16:00,・E・E・Eｸ・ESoFla・E・E・Eｸ・E,Atlantic Time (Canada),0
5.70E+17,negative,1,Customer Service Issue,1,American,,JWinakor,,0, @ AmericanAir nah u boofin u dont talk like any humans i know .  Respond like u actually have a brain .  And again i dont want customer relations,,2/22/2015 13:08,,,0
5.69E+17,positive,1,,,Delta,,dsgersten,,0, @ JetBlue thank you for taking care of me with a drink since my in - flight entertainment was not working  # goodcustomerservice,,2/21/2015 17:44,Southern California,Pacific Time (US & Canada),1
